fin_year,flow,budget_category,budget_entry,flow_type,value
2015,expenditure,Union Institutions,Union Civil Service Board,General Expenditure,6548.875
2015,expenditure,Union Institutions,Union Civil Service Board,General Expenditure,302.415
2015,expenditure,Union Institutions,Union Civil Service Board,Capital Expenditure,2087.954
2015,expenditure,Union Institutions,Union Civil Service Board,Capital Expenditure,76.323
2015,expenditure,Union Institutions,Union Constitutional Court,General Expenditure,686.427
2015,expenditure,Union Institutions,Union Constitutional Court,Capital Expenditure,80.65
2015,expenditure,Union Institutions,Union Constitutional Court,Capital Expenditure,59.734
2015,expenditure,Union Institutions,Union Election Commission,General Expenditure,5084.242
2015,expenditure,Union Institutions,Union Election Commission,Capital Expenditure,4230.22
2015,expenditure,Union Institutions,Union Government,General Expenditure,1486.466
2015,expenditure,Union Institutions,Union Government,General Expenditure,84.401
2015,expenditure,Union Institutions,Union Government,Capital Expenditure,78.425
2015,expenditure,Union Institutions,Union Government,Capital Expenditure,7.155
2015,expenditure,Union Institutions,Union Parliament,General Expenditure,1659.859
2015,expenditure,Union Institutions,Union Parliament,General Expenditure,432.18
2015,expenditure,Union Institutions,Union Parliament,Capital Expenditure,3334.527
2015,expenditure,Union Institutions,Union Supreme Court,General Expenditure,11083.25
2015,expenditure,Union Institutions,Union Supreme Court,General Expenditure,214.8
2015,expenditure,Union Institutions,Union Supreme Court,Capital Expenditure,13354.415
2015,expenditure,Union Institutions,Union Supreme Court,Capital Expenditure,77.375
2015,expenditure,Union Transfers to States and Regions,Aid to States/Region Government for their deficit,Aid,33000
2015,expenditure,Union Transfers to States and Regions,Aid to States/Region Government for their deficit,Aid,102654.173
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Bago Region Government,Aid,78587.865
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Bago Region Government,Borrowing,303.066
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Chin State Government,Aid,95157.665
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Chin State Government,Borrowing,2309.642
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Irrawaddy Region Government,Aid,85633.353
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Kachin State Government,Aid,157100.831
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Kachin State Government,Borrowing,132.45
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Kayar State Government,Aid,43209.013
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Kayar State Government,Borrowing,138.931
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Kayin State Government,Aid,62501.553
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Kayin State Government,Borrowing,4616.717
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Magwe Region Government,Aid,139632.628
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Magwe Region Government,Borrowing,241.848
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Mandalay Region Government,Aid,53361.971
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Mandalay Region Government,Borrowing,1935.483
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Mon State Government,Aid,35503.184
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Mon State Government,Borrowing,581.383
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Rakhine State Government,Aid,147282.704
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Rakhine State Government,Borrowing,10083.213
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Sagaing Region Government,Aid,170449.354
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Sagaing Region Government,Borrowing,229.014
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Shan State Government,Aid,219330.198
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Shan State Government,Borrowing,350.436
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Taninthari Region Government,Aid,125548.547
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Taninthari Region Government,Borrowing,92.166
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Yangon State Government,Aid,58437.909
2015,expenditure,Union Transfers to States and Regions,Aid/Loans to Yangon State Government,Borrowing,4502.934
2015,income,CDC,Garrison City,Taxes,2.851
2015,income,CDC,Garrison City,Other General Revenues,785.378
2015,income,CDC,NPT,Taxes,378.783
2015,income,CDC,NPT,Other General Revenues,5437.217
2015,income,CDC,NPT,Grants,10711
2015,income,Ministries and Departments,Agriculture and Irrigation,Other General Revenues,25913.045
2015,income,Ministries and Departments,Agriculture and Irrigation,Capital Receipts,374
2015,income,Ministries and Departments,Agriculture and Irrigation,Foreign Aid,4513.34
2015,income,Ministries and Departments,Agriculture and Irrigation,Loan drawdown,2000
2015,income,Ministries and Departments,Border Affairs,Other General Revenues,50.399
2015,income,Ministries and Departments,Border Affairs,Foreign Aid,4900
2015,income,Ministries and Departments,Co-operative,Other General Revenues,258.042
2015,income,Ministries and Departments,Co-operative,Interest receipts,5328.75
2015,income,Ministries and Departments,Co-operative,Foreign Aid,3253.6
2015,income,Ministries and Departments,Co-operative,Loan drawdown,49000
2015,income,Ministries and Departments,Commerce,Other General Revenues,5207.264
2015,income,Ministries and Departments,Commerce,Capital Receipts,3727.685
2015,income,Ministries and Departments,Commerce,Foreign Aid,1182
2015,income,Ministries and Departments,Commerce,Loan recovery,223.472
2015,income,Ministries and Departments,Commerce,Revenue from Savings,431.743
2015,income,Ministries and Departments,Communication and Information Technology,Loan drawdown,2940
2015,income,Ministries and Departments,Construction,Other General Revenues,21485.285
2015,income,Ministries and Departments,Construction,Capital Receipts,127000
2015,income,Ministries and Departments,Construction,Foreign Aid,11485
2015,income,Ministries and Departments,Construction,Loan drawdown,505400.5
2015,income,Ministries and Departments,Culture,Other General Revenues,3818.176
2015,income,Ministries and Departments,Customs,Taxes,190000
2015,income,Ministries and Departments,Defence,Other General Revenues,194505.173
2015,income,Ministries and Departments,Education,Other General Revenues,11696.362
2015,income,Ministries and Departments,Education,Foreign Aid,55046.31
2015,income,Ministries and Departments,Education,Loan drawdown,19600
2015,income,Ministries and Departments,Electric Power,Other General Revenues,60.104
2015,income,Ministries and Departments,Electric Power,Interest receipts,3310.842
2015,income,Ministries and Departments,Electric Power,Loan drawdown,25828.543
2015,income,Ministries and Departments,Electric Power,Revenue from Savings,1377.988
2015,income,Ministries and Departments,Energy,Other General Revenues,0.06
2015,income,Ministries and Departments,Environmental Conservation and Forestry,Other General Revenues,1282.807
2015,income,Ministries and Departments,Environmental Conservation and Forestry,Revenue from Savings,22.5
2015,income,Ministries and Departments,Excise Tax,Taxes,934.833
2015,income,Ministries and Departments,fees from extracting electric power,Taxes,11460
2015,income,Ministries and Departments,fees from telephone operators,Taxes,1225000
2015,income,Ministries and Departments,Finance and Revenue,Other General Revenues,10069.293
2015,income,Ministries and Departments,Finance and Revenue,Interest receipts,44317.391
2015,income,Ministries and Departments,Finance and Revenue,Foreign Aid,9800
2015,income,Ministries and Departments,Finance and Revenue,Loan recovery,7235.048
2015,income,Ministries and Departments,Finance and Revenue,Loan drawdown,8330
2015,income,Ministries and Departments,Foreign Affairs,Other General Revenues,1308
2015,income,Ministries and Departments,Health,Other General Revenues,12474.748
2015,income,Ministries and Departments,Health,Capital Receipts,3.1
2015,income,Ministries and Departments,Health,Foreign Aid,23799.531
2015,income,Ministries and Departments,Home Affairs,Other General Revenues,13932.139
2015,income,Ministries and Departments,Home Affairs,Loan drawdown,44801.272
2015,income,Ministries and Departments,Hotel and Tourism,Other General Revenues,37102.963
2015,income,Ministries and Departments,Immigration and Populations,Other General Revenues,17500.03
2015,income,Ministries and Departments,Immigration and Populations,Foreign Aid,1637.726
2015,income,Ministries and Departments,Income from Economic Enterprises outside union budget,Receipts from SEEs,5179.353
2015,income,Ministries and Departments,Income from SEEs,Receipts from SEEs,527880.11
2015,income,Ministries and Departments,Industry,Other General Revenues,2958.489
2015,income,Ministries and Departments,Industry,Foreign Aid,2793
2015,income,Ministries and Departments,Information,Other General Revenues,5362.19
2015,income,Ministries and Departments,"Labour, Employment and Social Security ",Other General Revenues,51.197
2015,income,Ministries and Departments,Licence fees on imports,Taxes,8000
2015,income,Ministries and Departments,Livestock and Fisheries,Other General Revenues,7542.139
2015,income,Ministries and Departments,Livestock and Fisheries,Foreign Aid,33855.737
2015,income,Ministries and Departments,Livestock and Fisheries,Loan drawdown,27841.939
2015,income,Ministries and Departments,Mines,Other General Revenues,1512.1
2015,income,Ministries and Departments,Myanmar lottery,Taxes,28000.41
2015,income,Ministries and Departments,National Planning and Economic Development,Other General Revenues,9013.744
2015,income,Ministries and Departments,National Planning and Economic Development,Capital Receipts,100.4
2015,income,Ministries and Departments,National Planning and Economic Development,Loan drawdown,1470
2015,income,Ministries and Departments,Pension and Rewards,Other General Revenues,0.547
2015,income,Ministries and Departments,Rail Transportation,Other General Revenues,8455.002
2015,income,Ministries and Departments,Religious Affairs,Other General Revenues,52.87
2015,income,Ministries and Departments,Sales on stamps,Taxes,31000
2015,income,Ministries and Departments,Science and Technology,Other General Revenues,1894.702
2015,income,Ministries and Departments,Science and Technology,Capital Receipts,5
2015,income,Ministries and Departments,Science and Technology,Foreign Aid,184.634
2015,income,Ministries and Departments,Social Security Board (MOL),Taxes,0
2015,income,Ministries and Departments,Social Security Board (MOL),Receipts from SEEs,0
2015,income,Ministries and Departments,Social Security Board (MOL),Other General Revenues,18036
2015,income,Ministries and Departments,Social Security Board (MOL),Interest receipts,0
2015,income,Ministries and Departments,Social Security Board (MOL),Capital Receipts,0
2015,income,Ministries and Departments,Social Security Board (MOL),Foreign Aid,0
2015,income,Ministries and Departments,Social Security Board (MOL),Loan recovery,0
2015,income,Ministries and Departments,Social Security Board (MOL),Loan drawdown,0
2015,income,Ministries and Departments,Social Security Board (MOL),Revenue from Organizations' Investments,0
2015,income,Ministries and Departments,Social Security Board (MOL),Revenue from Savings,0
2015,income,Ministries and Departments,Social Security Board (MOL),Grants,7558.286
2015,income,Ministries and Departments,"Social Welfare, Relief and Resettlement",Other General Revenues,40.46
2015,income,Ministries and Departments,Sports,Other General Revenues,48.525
